"","cause_type","create_time","dataset","drop","causal_strength","finish_time","if_bugs","if_finish","if_writeDown","imc_click","imc_sports","task_id","condition_index","effect_type","cause_num","effect_num","rel_type","intvn"
"139","c2","10/1/21 13:32","three_pos_10_2_0_12.csv",0,3,"10/1/21 13:47","0","Finish","0",1,"","cbGgBIeAwLK06Yd7WUC0",1,"e2",2,2,"veridical","1"
"140","c3","10/1/21 13:32","three_pos_10_2_0_12.csv",0,9,"10/1/21 13:47","0","Finish","0",1,"","cbGgBIeAwLK06Yd7WUC0",1,"e2",3,2,"nonVeridical","0"
"141","c1","10/1/21 13:32","three_pos_10_2_0_12.csv",0,4,"10/1/21 13:47","0","Finish","0",1,"","cbGgBIeAwLK06Yd7WUC0",1,"e2",1,2,"nonVeridical","2"
"142","c2","10/1/21 13:32","three_pos_10_2_0_12.csv",0,6,"10/1/21 13:47","0","Finish","0",1,"","cbGgBIeAwLK06Yd7WUC0",1,"e3",2,3,"nonVeridical","1"
"143","c3","10/1/21 13:32","three_pos_10_2_0_12.csv",0,3,"10/1/21 13:47","0","Finish","0",1,"","cbGgBIeAwLK06Yd7WUC0",1,"e3",3,3,"veridical","0"
"144","c1","10/1/21 13:32","three_pos_10_2_0_12.csv",0,2,"10/1/21 13:47","0","Finish","0",1,"","cbGgBIeAwLK06Yd7WUC0",1,"e3",1,3,"nonVeridical","2"
"145","c2","10/1/21 13:33","three_pos_9_3_3_9.csv",0,0,"10/1/21 13:40","0","Finish","0",1,"","kJLeIkP0rOZg5IUp5Fm8",3,"e1",2,1,"nonVeridical","1"
"146","c3","10/1/21 13:33","three_pos_9_3_3_9.csv",0,0,"10/1/21 13:40","0","Finish","0",1,"","kJLeIkP0rOZg5IUp5Fm8",3,"e1",3,1,"nonVeridical","0"
"147","c1","10/1/21 13:33","three_pos_9_3_3_9.csv",0,7,"10/1/21 13:40","0","Finish","0",1,"","kJLeIkP0rOZg5IUp5Fm8",3,"e1",1,1,"veridical","2"
"148","c2","10/1/21 13:33","three_pos_9_3_3_9.csv",0,8,"10/1/21 13:40","0","Finish","0",1,"","kJLeIkP0rOZg5IUp5Fm8",3,"e2",2,2,"veridical","1"
"149","c3","10/1/21 13:33","three_pos_9_3_3_9.csv",0,0,"10/1/21 13:40","0","Finish","0",1,"","kJLeIkP0rOZg5IUp5Fm8",3,"e2",3,2,"nonVeridical","0"
"150","c1","10/1/21 13:33","three_pos_9_3_3_9.csv",0,1,"10/1/21 13:40","0","Finish","0",1,"","kJLeIkP0rOZg5IUp5Fm8",3,"e2",1,2,"nonVeridical","2"
"151","c2","10/1/21 13:33","three_pos_9_3_3_9.csv",0,5,"10/1/21 13:40","0","Finish","0",1,"","kJLeIkP0rOZg5IUp5Fm8",3,"e3",2,3,"nonVeridical","1"
"152","c3","10/1/21 13:33","three_pos_9_3_3_9.csv",0,5,"10/1/21 13:40","0","Finish","0",1,"","kJLeIkP0rOZg5IUp5Fm8",3,"e3",3,3,"veridical","0"
"153","c1","10/1/21 13:33","three_pos_9_3_3_9.csv",0,1,"10/1/21 13:40","0","Finish","0",1,"","kJLeIkP0rOZg5IUp5Fm8",3,"e3",1,3,"nonVeridical","2"
"154","c2","10/1/21 13:34","three_pos_10_2_0_12.csv",0,7,"10/1/21 13:44","1","Finish","0",0,"","sqWE0lTjxG1Tm5XnRrXv",3,"e1",2,1,"nonVeridical","1"
"155","c1","10/1/21 13:34","three_pos_10_2_0_12.csv",0,8,"10/1/21 13:44","1","Finish","0",0,"","sqWE0lTjxG1Tm5XnRrXv",3,"e1",1,1,"veridical","2"
"156","c3","10/1/21 13:34","three_pos_10_2_0_12.csv",0,5,"10/1/21 13:44","1","Finish","0",0,"","sqWE0lTjxG1Tm5XnRrXv",3,"e1",3,1,"nonVeridical","0"
"157","c2","10/1/21 13:34","three_pos_10_2_0_12.csv",0,7,"10/1/21 13:44","1","Finish","0",0,"","sqWE0lTjxG1Tm5XnRrXv",3,"e2",2,2,"veridical","1"
"158","c1","10/1/21 13:34","three_pos_10_2_0_12.csv",0,1,"10/1/21 13:44","1","Finish","0",0,"","sqWE0lTjxG1Tm5XnRrXv",3,"e2",1,2,"nonVeridical","2"
"159","c3","10/1/21 13:34","three_pos_10_2_0_12.csv",0,8,"10/1/21 13:44","1","Finish","0",0,"","sqWE0lTjxG1Tm5XnRrXv",3,"e2",3,2,"nonVeridical","0"
"160","c2","10/1/21 13:34","three_pos_10_2_0_12.csv",0,3,"10/1/21 13:44","1","Finish","0",0,"","sqWE0lTjxG1Tm5XnRrXv",3,"e3",2,3,"nonVeridical","1"
"161","c1","10/1/21 13:34","three_pos_10_2_0_12.csv",0,2,"10/1/21 13:44","1","Finish","0",0,"","sqWE0lTjxG1Tm5XnRrXv",3,"e3",1,3,"nonVeridical","2"
"162","c3","10/1/21 13:34","three_pos_10_2_0_12.csv",0,7,"10/1/21 13:44","1","Finish","0",0,"","sqWE0lTjxG1Tm5XnRrXv",3,"e3",3,3,"veridical","0"
"163","c2","10/1/21 13:35","three_pos_10_2_0_12.csv",0,6,"10/1/21 13:45","0","Finish","0",1,"","qGluSio72Z9pbZXAGuer",2,"e1",2,1,"nonVeridical","1"
"164","c1","10/1/21 13:35","three_pos_10_2_0_12.csv",0,6,"10/1/21 13:45","0","Finish","0",1,"","qGluSio72Z9pbZXAGuer",2,"e1",1,1,"veridical","2"
"165","c3","10/1/21 13:35","three_pos_10_2_0_12.csv",0,4,"10/1/21 13:45","0","Finish","0",1,"","qGluSio72Z9pbZXAGuer",2,"e1",3,1,"nonVeridical","0"
"166","c2","10/1/21 13:35","three_pos_10_2_0_12.csv",0,7,"10/1/21 13:45","0","Finish","0",1,"","qGluSio72Z9pbZXAGuer",2,"e2",2,2,"veridical","1"
"167","c1","10/1/21 13:35","three_pos_10_2_0_12.csv",0,7,"10/1/21 13:45","0","Finish","0",1,"","qGluSio72Z9pbZXAGuer",2,"e2",1,2,"nonVeridical","2"
"168","c3","10/1/21 13:35","three_pos_10_2_0_12.csv",0,6,"10/1/21 13:45","0","Finish","0",1,"","qGluSio72Z9pbZXAGuer",2,"e2",3,2,"nonVeridical","0"
"169","c2","10/1/21 13:35","three_pos_10_2_0_12.csv",0,8,"10/1/21 13:45","0","Finish","0",1,"","qGluSio72Z9pbZXAGuer",2,"e3",2,3,"nonVeridical","1"
"170","c1","10/1/21 13:35","three_pos_10_2_0_12.csv",0,7,"10/1/21 13:45","0","Finish","0",1,"","qGluSio72Z9pbZXAGuer",2,"e3",1,3,"nonVeridical","2"
"171","c3","10/1/21 13:35","three_pos_10_2_0_12.csv",0,7,"10/1/21 13:45","0","Finish","0",1,"","qGluSio72Z9pbZXAGuer",2,"e3",3,3,"veridical","0"
"172","c1","10/1/21 13:36","three_pos_9_3_3_9.csv",0,9,"10/1/21 13:52","0","Finish","0",0,"","WADn2D5hUusYgtXh9Q59",1,"e1",1,1,"veridical","2"
"173","c2","10/1/21 13:36","three_pos_9_3_3_9.csv",0,2,"10/1/21 13:52","0","Finish","0",0,"","WADn2D5hUusYgtXh9Q59",1,"e1",2,1,"nonVeridical","1"
"174","c3","10/1/21 13:36","three_pos_9_3_3_9.csv",0,7,"10/1/21 13:52","0","Finish","0",0,"","WADn2D5hUusYgtXh9Q59",1,"e1",3,1,"nonVeridical","0"
"175","c1","10/1/21 13:36","three_pos_9_3_3_9.csv",0,7,"10/1/21 13:52","0","Finish","0",0,"","WADn2D5hUusYgtXh9Q59",1,"e2",1,2,"nonVeridical","2"
"176","c2","10/1/21 13:36","three_pos_9_3_3_9.csv",0,7,"10/1/21 13:52","0","Finish","0",0,"","WADn2D5hUusYgtXh9Q59",1,"e2",2,2,"veridical","1"
"177","c3","10/1/21 13:36","three_pos_9_3_3_9.csv",0,6,"10/1/21 13:52","0","Finish","0",0,"","WADn2D5hUusYgtXh9Q59",1,"e2",3,2,"nonVeridical","0"
"178","c1","10/1/21 13:36","three_pos_9_3_3_9.csv",0,7,"10/1/21 13:52","0","Finish","0",0,"","WADn2D5hUusYgtXh9Q59",1,"e3",1,3,"nonVeridical","2"
"179","c2","10/1/21 13:36","three_pos_9_3_3_9.csv",0,8,"10/1/21 13:52","0","Finish","0",0,"","WADn2D5hUusYgtXh9Q59",1,"e3",2,3,"nonVeridical","1"
"180","c3","10/1/21 13:36","three_pos_9_3_3_9.csv",0,8,"10/1/21 13:52","0","Finish","0",0,"","WADn2D5hUusYgtXh9Q59",1,"e3",3,3,"veridical","0"
"181","c3","10/1/21 13:37","three_pos_8_4_0_12.csv",0,7,"10/1/21 14:21","0","Finish","0",1,"","rSNusCQ0AGeVYLwFWAql",3,"e1",3,1,"nonVeridical","0"
"182","c1","10/1/21 13:37","three_pos_8_4_0_12.csv",0,6,"10/1/21 14:21","0","Finish","0",1,"","rSNusCQ0AGeVYLwFWAql",3,"e1",1,1,"veridical","2"
"183","c2","10/1/21 13:37","three_pos_8_4_0_12.csv",0,4,"10/1/21 14:21","0","Finish","0",1,"","rSNusCQ0AGeVYLwFWAql",3,"e1",2,1,"nonVeridical","1"
"184","c3","10/1/21 13:37","three_pos_8_4_0_12.csv",0,3,"10/1/21 14:21","0","Finish","0",1,"","rSNusCQ0AGeVYLwFWAql",3,"e2",3,2,"nonVeridical","0"
"185","c1","10/1/21 13:37","three_pos_8_4_0_12.csv",0,3,"10/1/21 14:21","0","Finish","0",1,"","rSNusCQ0AGeVYLwFWAql",3,"e2",1,2,"nonVeridical","2"
"186","c2","10/1/21 13:37","three_pos_8_4_0_12.csv",0,6,"10/1/21 14:21","0","Finish","0",1,"","rSNusCQ0AGeVYLwFWAql",3,"e2",2,2,"veridical","1"
"187","c3","10/1/21 13:37","three_pos_8_4_0_12.csv",0,5,"10/1/21 14:21","0","Finish","0",1,"","rSNusCQ0AGeVYLwFWAql",3,"e3",3,3,"veridical","0"
"188","c1","10/1/21 13:37","three_pos_8_4_0_12.csv",0,3,"10/1/21 14:21","0","Finish","0",1,"","rSNusCQ0AGeVYLwFWAql",3,"e3",1,3,"nonVeridical","2"
"189","c2","10/1/21 13:37","three_pos_8_4_0_12.csv",0,5,"10/1/21 14:21","0","Finish","0",1,"","rSNusCQ0AGeVYLwFWAql",3,"e3",2,3,"nonVeridical","1"
"190","c1","10/1/21 13:37","three_pos_8_4_0_12.csv",0,7,"10/1/21 13:56","0","Finish","0",1,"","VIHOrThINCLP11kPPA3y",2,"e1",1,1,"veridical","2"
"191","c2","10/1/21 13:37","three_pos_8_4_0_12.csv",0,2,"10/1/21 13:56","0","Finish","0",1,"","VIHOrThINCLP11kPPA3y",2,"e1",2,1,"nonVeridical","1"
"192","c3","10/1/21 13:37","three_pos_8_4_0_12.csv",0,8,"10/1/21 13:56","0","Finish","0",1,"","VIHOrThINCLP11kPPA3y",2,"e1",3,1,"nonVeridical","0"
"193","c1","10/1/21 13:37","three_pos_8_4_0_12.csv",0,3,"10/1/21 13:56","0","Finish","0",1,"","VIHOrThINCLP11kPPA3y",2,"e2",1,2,"nonVeridical","2"
"194","c2","10/1/21 13:37","three_pos_8_4_0_12.csv",0,7,"10/1/21 13:56","0","Finish","0",1,"","VIHOrThINCLP11kPPA3y",2,"e2",2,2,"veridical","1"
"195","c3","10/1/21 13:37","three_pos_8_4_0_12.csv",0,6,"10/1/21 13:56","0","Finish","0",1,"","VIHOrThINCLP11kPPA3y",2,"e2",3,2,"nonVeridical","0"
"196","c1","10/1/21 13:37","three_pos_8_4_0_12.csv",0,7,"10/1/21 13:56","0","Finish","0",1,"","VIHOrThINCLP11kPPA3y",2,"e3",1,3,"nonVeridical","2"
"197","c2","10/1/21 13:37","three_pos_8_4_0_12.csv",0,6,"10/1/21 13:56","0","Finish","0",1,"","VIHOrThINCLP11kPPA3y",2,"e3",2,3,"nonVeridical","1"
"198","c3","10/1/21 13:37","three_pos_8_4_0_12.csv",0,2,"10/1/21 13:56","0","Finish","0",1,"","VIHOrThINCLP11kPPA3y",2,"e3",3,3,"veridical","0"
"199","c3","10/1/21 13:37","three_pos_8_4_0_12.csv",0,5,"10/1/21 13:55","0","Finish","0",1,"","7FqkOuhANvzSp8876jdl",1,"e1",3,1,"nonVeridical","0"
"200","c1","10/1/21 13:37","three_pos_8_4_0_12.csv",0,3,"10/1/21 13:55","0","Finish","0",1,"","7FqkOuhANvzSp8876jdl",1,"e1",1,1,"veridical","2"
"201","c2","10/1/21 13:37","three_pos_8_4_0_12.csv",0,4,"10/1/21 13:55","0","Finish","0",1,"","7FqkOuhANvzSp8876jdl",1,"e1",2,1,"nonVeridical","1"
"202","c3","10/1/21 13:37","three_pos_8_4_0_12.csv",0,10,"10/1/21 13:55","0","Finish","0",1,"","7FqkOuhANvzSp8876jdl",1,"e2",3,2,"nonVeridical","0"
"203","c1","10/1/21 13:37","three_pos_8_4_0_12.csv",0,10,"10/1/21 13:55","0","Finish","0",1,"","7FqkOuhANvzSp8876jdl",1,"e2",1,2,"nonVeridical","2"
"204","c2","10/1/21 13:37","three_pos_8_4_0_12.csv",0,5,"10/1/21 13:55","0","Finish","0",1,"","7FqkOuhANvzSp8876jdl",1,"e2",2,2,"veridical","1"
"205","c3","10/1/21 13:37","three_pos_8_4_0_12.csv",0,5,"10/1/21 13:55","0","Finish","0",1,"","7FqkOuhANvzSp8876jdl",1,"e3",3,3,"veridical","0"
"206","c1","10/1/21 13:37","three_pos_8_4_0_12.csv",0,0,"10/1/21 13:55","0","Finish","0",1,"","7FqkOuhANvzSp8876jdl",1,"e3",1,3,"nonVeridical","2"
"207","c2","10/1/21 13:37","three_pos_8_4_0_12.csv",0,10,"10/1/21 13:55","0","Finish","0",1,"","7FqkOuhANvzSp8876jdl",1,"e3",2,3,"nonVeridical","1"
"208","c3","10/1/21 13:40","three_pos_8_4_0_12.csv",0,0,"10/1/21 13:46","0","Finish","0",1,"","oCLIMazpKZEd8ocAvfaH",2,"e1",3,1,"nonVeridical","0"
"209","c1","10/1/21 13:40","three_pos_8_4_0_12.csv",0,10,"10/1/21 13:46","0","Finish","0",1,"","oCLIMazpKZEd8ocAvfaH",2,"e1",1,1,"veridical","2"
"210","c2","10/1/21 13:40","three_pos_8_4_0_12.csv",0,0,"10/1/21 13:46","0","Finish","0",1,"","oCLIMazpKZEd8ocAvfaH",2,"e1",2,1,"nonVeridical","1"
"211","c3","10/1/21 13:40","three_pos_8_4_0_12.csv",0,0,"10/1/21 13:46","0","Finish","0",1,"","oCLIMazpKZEd8ocAvfaH",2,"e2",3,2,"nonVeridical","0"
"212","c1","10/1/21 13:40","three_pos_8_4_0_12.csv",0,0,"10/1/21 13:46","0","Finish","0",1,"","oCLIMazpKZEd8ocAvfaH",2,"e2",1,2,"nonVeridical","2"
"213","c2","10/1/21 13:40","three_pos_8_4_0_12.csv",0,10,"10/1/21 13:46","0","Finish","0",1,"","oCLIMazpKZEd8ocAvfaH",2,"e2",2,2,"veridical","1"
"214","c3","10/1/21 13:40","three_pos_8_4_0_12.csv",0,10,"10/1/21 13:46","0","Finish","0",1,"","oCLIMazpKZEd8ocAvfaH",2,"e3",3,3,"veridical","0"
"215","c1","10/1/21 13:40","three_pos_8_4_0_12.csv",0,0,"10/1/21 13:46","0","Finish","0",1,"","oCLIMazpKZEd8ocAvfaH",2,"e3",1,3,"nonVeridical","2"
"216","c2","10/1/21 13:40","three_pos_8_4_0_12.csv",0,0,"10/1/21 13:46","0","Finish","0",1,"","oCLIMazpKZEd8ocAvfaH",2,"e3",2,3,"nonVeridical","1"
"217","c1","10/1/21 13:40","three_pos_9_3_3_9.csv",0,4,"10/1/21 14:01","0","Finish","0",0,"football_skiing_soccer_tennis_basketball_snowboarding_cycling_running_hockey","1KVY1T7tsu9ogLf9cikB",1,"e1",1,1,"veridical","2"
"218","c3","10/1/21 13:40","three_pos_9_3_3_9.csv",0,9,"10/1/21 14:01","0","Finish","0",0,"football_skiing_soccer_tennis_basketball_snowboarding_cycling_running_hockey","1KVY1T7tsu9ogLf9cikB",1,"e1",3,1,"nonVeridical","0"
"219","c2","10/1/21 13:40","three_pos_9_3_3_9.csv",0,7,"10/1/21 14:01","0","Finish","0",0,"football_skiing_soccer_tennis_basketball_snowboarding_cycling_running_hockey","1KVY1T7tsu9ogLf9cikB",1,"e1",2,1,"nonVeridical","1"
"220","c1","10/1/21 13:40","three_pos_9_3_3_9.csv",0,9,"10/1/21 14:01","0","Finish","0",0,"football_skiing_soccer_tennis_basketball_snowboarding_cycling_running_hockey","1KVY1T7tsu9ogLf9cikB",1,"e2",1,2,"nonVeridical","2"
"221","c3","10/1/21 13:40","three_pos_9_3_3_9.csv",0,5,"10/1/21 14:01","0","Finish","0",0,"football_skiing_soccer_tennis_basketball_snowboarding_cycling_running_hockey","1KVY1T7tsu9ogLf9cikB",1,"e2",3,2,"nonVeridical","0"
"222","c2","10/1/21 13:40","three_pos_9_3_3_9.csv",0,9,"10/1/21 14:01","0","Finish","0",0,"football_skiing_soccer_tennis_basketball_snowboarding_cycling_running_hockey","1KVY1T7tsu9ogLf9cikB",1,"e2",2,2,"veridical","1"
"223","c1","10/1/21 13:40","three_pos_9_3_3_9.csv",0,5,"10/1/21 14:01","0","Finish","0",0,"football_skiing_soccer_tennis_basketball_snowboarding_cycling_running_hockey","1KVY1T7tsu9ogLf9cikB",1,"e3",1,3,"nonVeridical","2"
"224","c3","10/1/21 13:40","three_pos_9_3_3_9.csv",0,9,"10/1/21 14:01","0","Finish","0",0,"football_skiing_soccer_tennis_basketball_snowboarding_cycling_running_hockey","1KVY1T7tsu9ogLf9cikB",1,"e3",3,3,"veridical","0"
"225","c2","10/1/21 13:40","three_pos_9_3_3_9.csv",0,5,"10/1/21 14:01","0","Finish","0",0,"football_skiing_soccer_tennis_basketball_snowboarding_cycling_running_hockey","1KVY1T7tsu9ogLf9cikB",1,"e3",2,3,"nonVeridical","1"
"226","c3","10/1/21 13:41","three_pos_10_2_0_12.csv",0,6,"10/1/21 13:56","0","Finish","0",1,"","b2plLjFv49P0EOxoB7St",2,"e1",3,1,"nonVeridical","0"
"227","c2","10/1/21 13:41","three_pos_10_2_0_12.csv",0,5,"10/1/21 13:56","0","Finish","0",1,"","b2plLjFv49P0EOxoB7St",2,"e1",2,1,"nonVeridical","1"
"228","c1","10/1/21 13:41","three_pos_10_2_0_12.csv",0,5,"10/1/21 13:56","0","Finish","0",1,"","b2plLjFv49P0EOxoB7St",2,"e1",1,1,"veridical","2"
"229","c3","10/1/21 13:41","three_pos_10_2_0_12.csv",0,7,"10/1/21 13:56","0","Finish","0",1,"","b2plLjFv49P0EOxoB7St",2,"e2",3,2,"nonVeridical","0"
"230","c2","10/1/21 13:41","three_pos_10_2_0_12.csv",0,8,"10/1/21 13:56","0","Finish","0",1,"","b2plLjFv49P0EOxoB7St",2,"e2",2,2,"veridical","1"
"231","c1","10/1/21 13:41","three_pos_10_2_0_12.csv",0,6,"10/1/21 13:56","0","Finish","0",1,"","b2plLjFv49P0EOxoB7St",2,"e2",1,2,"nonVeridical","2"
"232","c3","10/1/21 13:41","three_pos_10_2_0_12.csv",0,8,"10/1/21 13:56","0","Finish","0",1,"","b2plLjFv49P0EOxoB7St",2,"e3",3,3,"veridical","0"
"233","c2","10/1/21 13:41","three_pos_10_2_0_12.csv",0,7,"10/1/21 13:56","0","Finish","0",1,"","b2plLjFv49P0EOxoB7St",2,"e3",2,3,"nonVeridical","1"
"234","c1","10/1/21 13:41","three_pos_10_2_0_12.csv",0,7,"10/1/21 13:56","0","Finish","0",1,"","b2plLjFv49P0EOxoB7St",2,"e3",1,3,"nonVeridical","2"
"235","c3","10/1/21 13:41","three_pos_8_4_0_12.csv",0,7,"10/1/21 13:54","0","Finish","0",1,"","rqmHjjcq7kiLlvkajRRw",1,"e1",3,1,"nonVeridical","0"
"236","c1","10/1/21 13:41","three_pos_8_4_0_12.csv",0,6,"10/1/21 13:54","0","Finish","0",1,"","rqmHjjcq7kiLlvkajRRw",1,"e1",1,1,"veridical","2"
"237","c2","10/1/21 13:41","three_pos_8_4_0_12.csv",0,7,"10/1/21 13:54","0","Finish","0",1,"","rqmHjjcq7kiLlvkajRRw",1,"e1",2,1,"nonVeridical","1"
"238","c3","10/1/21 13:41","three_pos_8_4_0_12.csv",0,4,"10/1/21 13:54","0","Finish","0",1,"","rqmHjjcq7kiLlvkajRRw",1,"e2",3,2,"nonVeridical","0"
"239","c1","10/1/21 13:41","three_pos_8_4_0_12.csv",0,6,"10/1/21 13:54","0","Finish","0",1,"","rqmHjjcq7kiLlvkajRRw",1,"e2",1,2,"nonVeridical","2"
"240","c2","10/1/21 13:41","three_pos_8_4_0_12.csv",0,8,"10/1/21 13:54","0","Finish","0",1,"","rqmHjjcq7kiLlvkajRRw",1,"e2",2,2,"veridical","1"
"241","c3","10/1/21 13:41","three_pos_8_4_0_12.csv",0,7,"10/1/21 13:54","0","Finish","0",1,"","rqmHjjcq7kiLlvkajRRw",1,"e3",3,3,"veridical","0"
"242","c1","10/1/21 13:41","three_pos_8_4_0_12.csv",0,7,"10/1/21 13:54","0","Finish","0",1,"","rqmHjjcq7kiLlvkajRRw",1,"e3",1,3,"nonVeridical","2"
"243","c2","10/1/21 13:41","three_pos_8_4_0_12.csv",0,6,"10/1/21 13:54","0","Finish","0",1,"","rqmHjjcq7kiLlvkajRRw",1,"e3",2,3,"nonVeridical","1"
"244","c1","10/1/21 13:41","three_pos_10_2_0_12.csv",0,6,"10/1/21 13:53","0","Finish","0",1,"","4AVjJwZyCnLj4pPHr0VL",3,"e1",1,1,"veridical","2"
"245","c2","10/1/21 13:41","three_pos_10_2_0_12.csv",0,6,"10/1/21 13:53","0","Finish","0",1,"","4AVjJwZyCnLj4pPHr0VL",3,"e1",2,1,"nonVeridical","1"
"246","c3","10/1/21 13:41","three_pos_10_2_0_12.csv",0,7,"10/1/21 13:53","0","Finish","0",1,"","4AVjJwZyCnLj4pPHr0VL",3,"e1",3,1,"nonVeridical","0"
"247","c1","10/1/21 13:41","three_pos_10_2_0_12.csv",0,5,"10/1/21 13:53","0","Finish","0",1,"","4AVjJwZyCnLj4pPHr0VL",3,"e2",1,2,"nonVeridical","2"
"248","c2","10/1/21 13:41","three_pos_10_2_0_12.csv",0,5,"10/1/21 13:53","0","Finish","0",1,"","4AVjJwZyCnLj4pPHr0VL",3,"e2",2,2,"veridical","1"
"249","c3","10/1/21 13:41","three_pos_10_2_0_12.csv",0,8,"10/1/21 13:53","0","Finish","0",1,"","4AVjJwZyCnLj4pPHr0VL",3,"e2",3,2,"nonVeridical","0"
"250","c1","10/1/21 13:41","three_pos_10_2_0_12.csv",0,6,"10/1/21 13:53","0","Finish","0",1,"","4AVjJwZyCnLj4pPHr0VL",3,"e3",1,3,"nonVeridical","2"
"251","c2","10/1/21 13:41","three_pos_10_2_0_12.csv",0,7,"10/1/21 13:53","0","Finish","0",1,"","4AVjJwZyCnLj4pPHr0VL",3,"e3",2,3,"nonVeridical","1"
"252","c3","10/1/21 13:41","three_pos_10_2_0_12.csv",0,7,"10/1/21 13:53","0","Finish","0",1,"","4AVjJwZyCnLj4pPHr0VL",3,"e3",3,3,"veridical","0"
"253","c2","10/1/21 13:42","three_pos_9_3_3_9.csv",0,8,"10/1/21 13:57","0","Finish","0",1,"","VPGY6hK03WL45dYd15dd",3,"e1",2,1,"nonVeridical","1"
"254","c3","10/1/21 13:42","three_pos_9_3_3_9.csv",0,6,"10/1/21 13:57","0","Finish","0",1,"","VPGY6hK03WL45dYd15dd",3,"e1",3,1,"nonVeridical","0"
"255","c1","10/1/21 13:42","three_pos_9_3_3_9.csv",0,4,"10/1/21 13:57","0","Finish","0",1,"","VPGY6hK03WL45dYd15dd",3,"e1",1,1,"veridical","2"
"256","c2","10/1/21 13:42","three_pos_9_3_3_9.csv",0,7,"10/1/21 13:57","0","Finish","0",1,"","VPGY6hK03WL45dYd15dd",3,"e2",2,2,"veridical","1"
"257","c3","10/1/21 13:42","three_pos_9_3_3_9.csv",0,7,"10/1/21 13:57","0","Finish","0",1,"","VPGY6hK03WL45dYd15dd",3,"e2",3,2,"nonVeridical","0"
"258","c1","10/1/21 13:42","three_pos_9_3_3_9.csv",0,10,"10/1/21 13:57","0","Finish","0",1,"","VPGY6hK03WL45dYd15dd",3,"e2",1,2,"nonVeridical","2"
"259","c2","10/1/21 13:42","three_pos_9_3_3_9.csv",0,7,"10/1/21 13:57","0","Finish","0",1,"","VPGY6hK03WL45dYd15dd",3,"e3",2,3,"nonVeridical","1"
"260","c3","10/1/21 13:42","three_pos_9_3_3_9.csv",0,6,"10/1/21 13:57","0","Finish","0",1,"","VPGY6hK03WL45dYd15dd",3,"e3",3,3,"veridical","0"
"261","c1","10/1/21 13:42","three_pos_9_3_3_9.csv",0,10,"10/1/21 13:57","0","Finish","0",1,"","VPGY6hK03WL45dYd15dd",3,"e3",1,3,"nonVeridical","2"
"262","c2","10/1/21 13:43","three_pos_9_3_3_9.csv",0,8,"10/1/21 13:58","0","Finish","0",0,"football_tennis_basketball_cycling_running_hockey","YGemSFkqExoDUH2GN82E",2,"e1",2,1,"nonVeridical","1"
"263","c3","10/1/21 13:43","three_pos_9_3_3_9.csv",0,8,"10/1/21 13:58","0","Finish","0",0,"football_tennis_basketball_cycling_running_hockey","YGemSFkqExoDUH2GN82E",2,"e1",3,1,"nonVeridical","0"
"264","c1","10/1/21 13:43","three_pos_9_3_3_9.csv",0,8,"10/1/21 13:58","0","Finish","0",0,"football_tennis_basketball_cycling_running_hockey","YGemSFkqExoDUH2GN82E",2,"e1",1,1,"veridical","2"
"265","c2","10/1/21 13:43","three_pos_9_3_3_9.csv",0,9,"10/1/21 13:58","0","Finish","0",0,"football_tennis_basketball_cycling_running_hockey","YGemSFkqExoDUH2GN82E",2,"e2",2,2,"veridical","1"
"266","c3","10/1/21 13:43","three_pos_9_3_3_9.csv",0,9,"10/1/21 13:58","0","Finish","0",0,"football_tennis_basketball_cycling_running_hockey","YGemSFkqExoDUH2GN82E",2,"e2",3,2,"nonVeridical","0"
"267","c1","10/1/21 13:43","three_pos_9_3_3_9.csv",0,8,"10/1/21 13:58","0","Finish","0",0,"football_tennis_basketball_cycling_running_hockey","YGemSFkqExoDUH2GN82E",2,"e2",1,2,"nonVeridical","2"
"268","c2","10/1/21 13:43","three_pos_9_3_3_9.csv",0,8,"10/1/21 13:58","0","Finish","0",0,"football_tennis_basketball_cycling_running_hockey","YGemSFkqExoDUH2GN82E",2,"e3",2,3,"nonVeridical","1"
"269","c3","10/1/21 13:43","three_pos_9_3_3_9.csv",0,9,"10/1/21 13:58","0","Finish","0",0,"football_tennis_basketball_cycling_running_hockey","YGemSFkqExoDUH2GN82E",2,"e3",3,3,"veridical","0"
"270","c1","10/1/21 13:43","three_pos_9_3_3_9.csv",0,1,"10/1/21 13:58","0","Finish","0",0,"football_tennis_basketball_cycling_running_hockey","YGemSFkqExoDUH2GN82E",2,"e3",1,3,"nonVeridical","2"
"271","c2","10/1/21 13:44","three_pos_10_2_0_12.csv",0,2,"10/1/21 13:53","0","Finish","0",1,"","RFyl0k9mtF0ZpMw4Ohli",1,"e1",2,1,"nonVeridical","1"
"272","c1","10/1/21 13:44","three_pos_10_2_0_12.csv",0,1,"10/1/21 13:53","0","Finish","0",1,"","RFyl0k9mtF0ZpMw4Ohli",1,"e1",1,1,"veridical","2"
"273","c3","10/1/21 13:44","three_pos_10_2_0_12.csv",0,8,"10/1/21 13:53","0","Finish","0",1,"","RFyl0k9mtF0ZpMw4Ohli",1,"e1",3,1,"nonVeridical","0"
"274","c2","10/1/21 13:44","three_pos_10_2_0_12.csv",0,8,"10/1/21 13:53","0","Finish","0",1,"","RFyl0k9mtF0ZpMw4Ohli",1,"e2",2,2,"veridical","1"
